"Plot Title: Gap Mills"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 10039792, SEN S/N: 10039792)","Temp, °F (LGR S/N: 10039792, SEN S/N: 10039792)","Coupler Detached (LGR S/N: 10039792)","Coupler Attached (LGR S/N: 10039792)","Host Connected (LGR S/N: 10039792)","Stopped (LGR S/N: 10039792)","End Of File (LGR S/N: 10039792)"
7948,06/01/17 06:45:00 AM,87.0,50.22,,,,,
7949,06/01/17 07:00:00 AM,87.0,50.23,,,,,
7950,06/01/17 07:15:00 AM,87.0,50.23,,,,,
7951,06/01/17 07:30:00 AM,87.0,50.25,,,,,
7952,06/01/17 07:45:00 AM,87.0,50.23,,,,,
7953,06/01/17 08:00:00 AM,87.0,50.22,,,,,
7954,06/01/17 08:15:00 AM,87.0,50.23,,,,,
7955,06/01/17 08:30:00 AM,87.0,50.22,,,,,
7956,06/01/17 08:45:00 AM,87.0,50.20,,,,,
7957,06/01/17 09:00:00 AM,87.0,50.22,,,,,
7958,06/01/17 09:15:00 AM,87.0,50.23,,,,,
7959,06/01/17 09:30:00 AM,87.0,50.22,,,,,
7960,06/01/17 09:45:00 AM,87.0,50.22,,,,,
7961,06/01/17 10:00:00 AM,87.0,50.23,,,,,
7962,06/01/17 10:15:00 AM,87.0,50.23,,,,,
7963,06/01/17 10:30:00 AM,87.0,50.23,,,,,
7964,06/01/17 10:45:00 AM,87.0,50.29,,,,,
7965,06/01/17 11:00:00 AM,87.0,50.23,,,,,
7966,06/01/17 11:15:00 AM,87.0,50.22,,,,,
7967,06/01/17 11:30:00 AM,87.0,50.22,,,,,
7968,06/01/17 11:45:00 AM,87.0,50.23,,,,,
7969,06/01/17 12:00:00 PM,87.4,50.22,,,,,
7970,06/01/17 12:15:00 PM,87.0,50.22,,,,,
7971,06/01/17 12:30:00 PM,87.0,50.29,,,,,
7972,06/01/17 12:45:00 PM,87.0,50.23,,,,,
7973,06/01/17 01:00:00 PM,87.0,50.22,,,,,
7974,06/01/17 01:15:00 PM,87.0,50.23,,,,,
7975,06/01/17 01:30:00 PM,87.0,50.20,,,,,
7976,06/01/17 01:45:00 PM,86.6,50.23,,,,,
7977,06/01/17 02:00:00 PM,87.0,50.23,,,,,
7978,06/01/17 02:15:00 PM,87.0,50.23,,,,,
7979,06/01/17 02:30:00 PM,87.0,50.22,,,,,
7980,06/01/17 02:45:00 PM,87.0,50.20,,,,,
7981,06/01/17 03:00:00 PM,87.0,50.22,,,,,
7982,06/01/17 03:15:00 PM,87.0,50.23,,,,,
7983,06/01/17 03:30:00 PM,87.0,50.23,,,,,
7984,06/01/17 03:45:00 PM,87.0,50.22,,,,,
7985,06/01/17 04:00:00 PM,87.0,50.22,,,,,
7986,06/01/17 04:15:00 PM,86.6,50.20,,,,,
7987,06/01/17 04:30:00 PM,87.0,50.22,,,,,
7988,06/01/17 04:45:00 PM,87.0,50.22,,,,,
7989,06/01/17 05:00:00 PM,87.0,50.22,,,,,
7990,06/01/17 05:15:00 PM,87.0,50.20,,,,,
7991,06/01/17 05:30:00 PM,87.0,50.22,,,,,
7992,06/01/17 05:45:00 PM,87.0,50.22,,,,,
7993,06/01/17 06:00:00 PM,87.0,50.22,,,,,
7994,06/01/17 06:15:00 PM,87.0,50.22,,,,,
7995,06/01/17 06:30:00 PM,87.0,50.23,,,,,
7996,06/01/17 06:45:00 PM,87.0,50.22,,,,,
7997,06/01/17 07:00:00 PM,86.6,50.22,,,,,
7998,06/01/17 07:15:00 PM,86.6,50.25,,,,,
7999,06/01/17 07:30:00 PM,87.0,50.23,,,,,
8000,06/01/17 07:45:00 PM,87.0,50.22,,,,,
8001,06/01/17 08:00:00 PM,87.0,50.22,,,,,
8002,06/01/17 08:15:00 PM,86.6,50.23,,,,,
8003,06/01/17 08:30:00 PM,87.0,50.23,,,,,
8004,06/01/17 08:45:00 PM,87.0,50.20,,,,,
8005,06/01/17 09:00:00 PM,87.0,50.22,,,,,
8006,06/01/17 09:15:00 PM,87.0,50.20,,,,,
8007,06/01/17 09:30:00 PM,87.0,50.22,,,,,
8008,06/01/17 09:45:00 PM,87.0,50.22,,,,,
8009,06/01/17 10:00:00 PM,87.0,50.23,,,,,
8010,06/01/17 10:15:00 PM,87.0,50.20,,,,,
8011,06/01/17 10:30:00 PM,87.0,50.16,,,,,
8012,06/01/17 10:45:00 PM,87.0,50.20,,,,,
8013,06/01/17 11:00:00 PM,87.0,50.22,,,,,
8014,06/01/17 11:15:00 PM,87.0,50.20,,,,,
8015,06/01/17 11:30:00 PM,87.0,50.22,,,,,
8016,06/01/17 11:45:00 PM,87.0,50.22,,,,,
8017,06/02/17 12:00:00 AM,87.0,50.20,,,,,
8018,06/02/17 12:15:00 AM,87.0,50.25,,,,,
8019,06/02/17 12:30:00 AM,87.0,50.23,,,,,
8020,06/02/17 12:45:00 AM,87.0,50.22,,,,,
8021,06/02/17 01:00:00 AM,87.0,50.22,,,,,
8022,06/02/17 01:15:00 AM,87.0,50.20,,,,,
8023,06/02/17 01:30:00 AM,87.0,50.20,,,,,
8024,06/02/17 01:45:00 AM,87.0,50.20,,,,,
8025,06/02/17 02:00:00 AM,87.0,50.22,,,,,
8026,06/02/17 02:15:00 AM,87.0,50.22,,,,,
8027,06/02/17 02:30:00 AM,87.0,50.20,,,,,
8028,06/02/17 02:45:00 AM,87.0,50.22,,,,,
8029,06/02/17 03:00:00 AM,87.0,50.20,,,,,
8030,06/02/17 03:15:00 AM,87.0,50.20,,,,,
8031,06/02/17 03:30:00 AM,87.0,50.20,,,,,
8032,06/02/17 03:45:00 AM,87.0,50.20,,,,,
8033,06/02/17 04:00:00 AM,87.0,50.22,,,,,
8034,06/02/17 04:15:00 AM,87.0,50.22,,,,,
8035,06/02/17 04:30:00 AM,87.0,50.22,,,,,
8036,06/02/17 04:45:00 AM,87.0,50.22,,,,,
8037,06/02/17 05:00:00 AM,87.0,50.22,,,,,
8038,06/02/17 05:15:00 AM,87.0,50.22,,,,,
8039,06/02/17 05:30:00 AM,87.0,50.20,,,,,
8040,06/02/17 05:45:00 AM,87.0,50.20,,,,,
8041,06/02/17 06:00:00 AM,87.0,50.20,,,,,
8042,06/02/17 06:15:00 AM,87.0,50.20,,,,,
8043,06/02/17 06:30:00 AM,87.0,50.20,,,,,
8044,06/02/17 06:45:00 AM,87.0,50.22,,,,,
8045,06/02/17 07:00:00 AM,87.4,50.22,,,,,
8046,06/02/17 07:15:00 AM,87.0,50.22,,,,,
8047,06/02/17 07:30:00 AM,87.0,50.22,,,,,
8048,06/02/17 07:45:00 AM,87.4,50.23,,,,,
8049,06/02/17 08:00:00 AM,87.0,50.20,,,,,
8050,06/02/17 08:15:00 AM,87.0,50.22,,,,,
8051,06/02/17 08:30:00 AM,87.0,50.20,,,,,
8052,06/02/17 08:45:00 AM,87.0,50.20,,,,,
8053,06/02/17 09:00:00 AM,87.0,50.22,,,,,
8054,06/02/17 09:15:00 AM,87.0,50.20,,,,,
8055,06/02/17 09:30:00 AM,87.0,50.16,,,,,
8056,06/02/17 09:45:00 AM,87.0,50.22,,,,,
8057,06/02/17 10:00:00 AM,87.0,50.20,,,,,
8058,06/02/17 10:15:00 AM,87.0,50.20,,,,,
8059,06/02/17 10:30:00 AM,87.0,50.20,,,,,
8060,06/02/17 10:45:00 AM,87.0,50.22,,,,,
8061,06/02/17 11:00:00 AM,87.0,50.22,,,,,
8062,06/02/17 11:15:00 AM,87.0,50.23,,,,,
8063,06/02/17 11:30:00 AM,87.0,50.22,,,,,
8064,06/02/17 11:45:00 AM,87.0,50.20,,,,,
8065,06/02/17 12:00:00 PM,87.4,50.23,,,,,
8066,06/02/17 12:15:00 PM,87.4,50.22,,,,,
8067,06/02/17 12:30:00 PM,87.0,50.23,,,,,
8068,06/02/17 12:45:00 PM,87.0,50.20,,,,,
8069,06/02/17 01:00:00 PM,87.0,50.20,,,,,
8070,06/02/17 01:15:00 PM,87.4,50.20,,,,,
8071,06/02/17 01:30:00 PM,87.4,50.20,,,,,
8072,06/02/17 01:45:00 PM,87.0,50.22,,,,,
8073,06/02/17 02:00:00 PM,87.0,50.22,,,,,
8074,06/02/17 02:15:00 PM,87.4,50.20,,,,,
8075,06/02/17 02:30:00 PM,87.0,50.22,,,,,
8076,06/02/17 02:45:00 PM,87.4,50.20,,,,,
8077,06/02/17 03:00:00 PM,87.0,50.16,,,,,
8078,06/02/17 03:15:00 PM,87.4,50.20,,,,,
8079,06/02/17 03:30:00 PM,87.4,50.22,,,,,
8080,06/02/17 03:45:00 PM,87.4,50.20,,,,,
8081,06/02/17 04:00:00 PM,87.0,50.20,,,,,
8082,06/02/17 04:15:00 PM,87.4,50.20,,,,,
8083,06/02/17 04:30:00 PM,87.4,50.20,,,,,
8084,06/02/17 04:45:00 PM,87.0,50.16,,,,,
8085,06/02/17 05:00:00 PM,87.4,50.20,,,,,
8086,06/02/17 05:15:00 PM,87.4,50.20,,,,,
8087,06/02/17 05:30:00 PM,87.4,50.16,,,,,
8088,06/02/17 05:45:00 PM,87.4,50.23,,,,,
8089,06/02/17 06:00:00 PM,87.4,50.22,,,,,
8090,06/02/17 06:15:00 PM,87.4,50.20,,,,,
8091,06/02/17 06:30:00 PM,87.4,50.22,,,,,
8092,06/02/17 06:45:00 PM,87.4,50.20,,,,,
8093,06/02/17 07:00:00 PM,87.4,50.20,,,,,
8094,06/02/17 07:15:00 PM,87.4,50.20,,,,,
8095,06/02/17 07:30:00 PM,87.8,50.20,,,,,
8096,06/02/17 07:45:00 PM,87.8,50.22,,,,,
8097,06/02/17 08:00:00 PM,87.4,50.20,,,,,
8098,06/02/17 08:15:00 PM,87.4,50.22,,,,,
8099,06/02/17 08:30:00 PM,87.4,50.22,,,,,
8100,06/02/17 08:45:00 PM,87.4,50.20,,,,,
8101,06/02/17 09:00:00 PM,87.4,50.23,,,,,
8102,06/02/17 09:15:00 PM,87.4,50.22,,,,,
8103,06/02/17 09:30:00 PM,87.4,50.22,,,,,
8104,06/02/17 09:45:00 PM,87.4,50.20,,,,,
8105,06/02/17 10:00:00 PM,87.4,50.20,,,,,
8106,06/02/17 10:15:00 PM,87.4,50.20,,,,,
8107,06/02/17 10:30:00 PM,87.8,50.23,,,,,
8108,06/02/17 10:45:00 PM,87.8,50.22,,,,,
8109,06/02/17 11:00:00 PM,87.8,50.22,,,,,
8110,06/02/17 11:15:00 PM,87.4,50.20,,,,,
8111,06/02/17 11:30:00 PM,87.8,50.16,,,,,
8112,06/02/17 11:45:00 PM,87.4,50.20,,,,,
8113,06/03/17 12:00:00 AM,87.8,50.20,,,,,
8114,06/03/17 12:15:00 AM,87.4,50.20,,,,,
8115,06/03/17 12:30:00 AM,87.4,50.20,,,,,
8116,06/03/17 12:45:00 AM,87.8,50.20,,,,,
8117,06/03/17 01:00:00 AM,87.8,50.22,,,,,
8118,06/03/17 01:15:00 AM,87.8,50.22,,,,,
8119,06/03/17 01:30:00 AM,87.4,50.20,,,,,
8120,06/03/17 01:45:00 AM,87.8,50.20,,,,,
8121,06/03/17 02:00:00 AM,87.8,50.20,,,,,
8122,06/03/17 02:15:00 AM,87.8,50.22,,,,,
8123,06/03/17 02:30:00 AM,87.4,50.20,,,,,
8124,06/03/17 02:45:00 AM,87.4,50.16,,,,,
8125,06/03/17 03:00:00 AM,87.8,50.16,,,,,
8126,06/03/17 03:15:00 AM,87.8,50.22,,,,,
8127,06/03/17 03:30:00 AM,87.8,50.20,,,,,
8128,06/03/17 03:45:00 AM,87.8,50.22,,,,,
8129,06/03/17 04:00:00 AM,87.8,50.16,,,,,
8130,06/03/17 04:15:00 AM,87.8,50.20,,,,,
8131,06/03/17 04:30:00 AM,87.8,50.16,,,,,
8132,06/03/17 04:45:00 AM,87.8,50.22,,,,,
8133,06/03/17 05:00:00 AM,87.8,50.16,,,,,
8134,06/03/17 05:15:00 AM,87.8,50.20,,,,,
8135,06/03/17 05:30:00 AM,87.8,50.20,,,,,
8136,06/03/17 05:45:00 AM,87.8,50.20,,,,,
8137,06/03/17 06:00:00 AM,87.8,50.20,,,,,
8138,06/03/17 06:15:00 AM,87.4,50.20,,,,,
8139,06/03/17 06:30:00 AM,87.8,50.16,,,,,
8140,06/03/17 06:45:00 AM,87.8,50.16,,,,,
8141,06/03/17 07:00:00 AM,87.8,50.20,,,,,
8142,06/03/17 07:15:00 AM,87.8,50.23,,,,,
8143,06/03/17 07:30:00 AM,87.8,50.20,,,,,
8144,06/03/17 07:45:00 AM,87.8,50.23,,,,,
8145,06/03/17 08:00:00 AM,87.8,50.16,,,,,
8146,06/03/17 08:15:00 AM,87.8,50.20,,,,,
8147,06/03/17 08:30:00 AM,87.8,50.16,,,,,
8148,06/03/17 08:45:00 AM,87.8,50.16,,,,,
8149,06/03/17 09:00:00 AM,87.4,50.22,,,,,
8150,06/03/17 09:15:00 AM,87.8,50.20,,,,,
8151,06/03/17 09:30:00 AM,87.4,50.20,,,,,
8152,06/03/17 09:45:00 AM,87.4,50.14,,,,,
8153,06/03/17 10:00:00 AM,87.8,50.20,,,,,
8154,06/03/17 10:15:00 AM,87.8,50.16,,,,,
8155,06/03/17 10:30:00 AM,87.8,50.22,,,,,
8156,06/03/17 10:45:00 AM,87.8,50.16,,,,,
8157,06/03/17 11:00:00 AM,87.8,50.16,,,,,
8158,06/03/17 11:15:00 AM,87.8,50.16,,,,,
8159,06/03/17 11:30:00 AM,87.8,50.23,,,,,
8160,06/03/17 11:45:00 AM,87.8,50.16,,,,,
8161,06/03/17 12:00:00 PM,87.8,50.16,,,,,
8162,06/03/17 12:15:00 PM,87.8,50.16,,,,,
8163,06/03/17 12:30:00 PM,87.8,50.16,,,,,
8164,06/03/17 12:45:00 PM,87.8,50.20,,,,,
8165,06/03/17 01:00:00 PM,87.8,50.16,,,,,
8166,06/03/17 01:15:00 PM,87.8,50.20,,,,,
8167,06/03/17 01:30:00 PM,88.2,50.16,,,,,
8168,06/03/17 01:45:00 PM,87.8,50.20,,,,,
8169,06/03/17 02:00:00 PM,87.8,50.22,,,,,
8170,06/03/17 02:15:00 PM,87.8,50.20,,,,,
8171,06/03/17 02:30:00 PM,87.8,50.20,,,,,
8172,06/03/17 02:45:00 PM,88.2,50.22,,,,,
8173,06/03/17 03:00:00 PM,87.8,50.20,,,,,
8174,06/03/17 03:15:00 PM,87.8,50.16,,,,,
8175,06/03/17 03:30:00 PM,87.8,50.16,,,,,
8176,06/03/17 03:45:00 PM,87.8,50.22,,,,,
8177,06/03/17 04:00:00 PM,87.8,50.16,,,,,
8178,06/03/17 04:15:00 PM,87.8,50.16,,,,,
8179,06/03/17 04:30:00 PM,87.8,50.22,,,,,
8180,06/03/17 04:45:00 PM,87.8,50.16,,,,,
8181,06/03/17 05:00:00 PM,87.8,50.16,,,,,
8182,06/03/17 05:15:00 PM,87.8,50.16,,,,,
8183,06/03/17 05:30:00 PM,87.8,50.20,,,,,
8184,06/03/17 05:45:00 PM,87.8,50.16,,,,,
8185,06/03/17 06:00:00 PM,87.8,50.22,,,,,
8186,06/03/17 06:15:00 PM,87.8,50.16,,,,,
8187,06/03/17 06:30:00 PM,87.8,50.20,,,,,
8188,06/03/17 06:45:00 PM,88.2,50.16,,,,,
8189,06/03/17 07:00:00 PM,87.8,50.16,,,,,
8190,06/03/17 07:15:00 PM,88.2,50.16,,,,,
8191,06/03/17 07:30:00 PM,88.2,50.16,,,,,
8192,06/03/17 07:45:00 PM,87.8,50.20,,,,,
8193,06/03/17 08:00:00 PM,88.2,50.16,,,,,
8194,06/03/17 08:15:00 PM,87.8,50.14,,,,,
8195,06/03/17 08:30:00 PM,88.2,50.16,,,,,
8196,06/03/17 08:45:00 PM,87.8,50.14,,,,,
8197,06/03/17 09:00:00 PM,88.2,50.16,,,,,
8198,06/03/17 09:15:00 PM,87.8,50.16,,,,,
8199,06/03/17 09:30:00 PM,87.8,50.14,,,,,
8200,06/03/17 09:45:00 PM,87.8,50.16,,,,,
8201,06/03/17 10:00:00 PM,88.2,50.16,,,,,
8202,06/03/17 10:15:00 PM,88.2,50.16,,,,,
8203,06/03/17 10:30:00 PM,87.8,50.16,,,,,
8204,06/03/17 10:45:00 PM,88.2,50.20,,,,,
8205,06/03/17 11:00:00 PM,87.8,50.16,,,,,
8206,06/03/17 11:15:00 PM,87.8,50.16,,,,,
8207,06/03/17 11:30:00 PM,87.8,50.16,,,,,
8208,06/03/17 11:45:00 PM,88.2,50.20,,,,,
8209,06/04/17 12:00:00 AM,87.8,50.20,,,,,
8210,06/04/17 12:15:00 AM,88.2,50.20,,,,,
8211,06/04/17 12:30:00 AM,87.8,50.16,,,,,
8212,06/04/17 12:45:00 AM,88.2,50.20,,,,,
8213,06/04/17 01:00:00 AM,87.8,50.14,,,,,
8214,06/04/17 01:15:00 AM,88.2,50.16,,,,,
8215,06/04/17 01:30:00 AM,88.2,50.16,,,,,
8216,06/04/17 01:45:00 AM,88.2,50.16,,,,,
8217,06/04/17 02:00:00 AM,87.8,50.20,,,,,
8218,06/04/17 02:15:00 AM,87.8,50.20,,,,,
8219,06/04/17 02:30:00 AM,88.2,50.20,,,,,
8220,06/04/17 02:45:00 AM,87.8,50.14,,,,,
8221,06/04/17 03:00:00 AM,88.2,50.20,,,,,
8222,06/04/17 03:15:00 AM,88.2,50.20,,,,,
8223,06/04/17 03:30:00 AM,88.2,50.16,,,,,
8224,06/04/17 03:45:00 AM,88.2,50.16,,,,,
8225,06/04/17 04:00:00 AM,88.2,50.20,,,,,
8226,06/04/17 04:15:00 AM,88.2,50.20,,,,,
8227,06/04/17 04:30:00 AM,88.2,50.16,,,,,
8228,06/04/17 04:45:00 AM,88.2,50.20,,,,,
8229,06/04/17 05:00:00 AM,87.8,50.20,,,,,
8230,06/04/17 05:15:00 AM,87.8,50.16,,,,,
8231,06/04/17 05:30:00 AM,88.2,50.16,,,,,
8232,06/04/17 05:45:00 AM,87.8,50.22,,,,,
8233,06/04/17 06:00:00 AM,88.2,50.22,,,,,
8234,06/04/17 06:15:00 AM,87.8,50.22,,,,,
8235,06/04/17 06:30:00 AM,87.8,50.20,,,,,
8236,06/04/17 06:45:00 AM,87.8,50.20,,,,,
8237,06/04/17 07:00:00 AM,87.8,50.20,,,,,
8238,06/04/17 07:15:00 AM,88.2,50.16,,,,,
8239,06/04/17 07:30:00 AM,87.8,50.20,,,,,
8240,06/04/17 07:45:00 AM,88.2,50.22,,,,,
8241,06/04/17 08:00:00 AM,88.2,50.16,,,,,
8242,06/04/17 08:15:00 AM,87.8,50.20,,,,,
8243,06/04/17 08:30:00 AM,88.2,50.16,,,,,
8244,06/04/17 08:45:00 AM,88.2,50.20,,,,,
8245,06/04/17 09:00:00 AM,88.2,50.16,,,,,
8246,06/04/17 09:15:00 AM,88.2,50.20,,,,,
8247,06/04/17 09:30:00 AM,88.2,50.16,,,,,
8248,06/04/17 09:45:00 AM,88.2,50.20,,,,,
8249,06/04/17 10:00:00 AM,87.8,50.16,,,,,
8250,06/04/17 10:15:00 AM,88.2,50.16,,,,,
8251,06/04/17 10:30:00 AM,87.8,50.20,,,,,
8252,06/04/17 10:45:00 AM,87.8,50.20,,,,,
8253,06/04/17 11:00:00 AM,88.2,50.20,,,,,
8254,06/04/17 11:15:00 AM,88.2,50.16,,,,,
8255,06/04/17 11:30:00 AM,87.8,50.16,,,,,
8256,06/04/17 11:45:00 AM,88.2,50.16,,,,,
8257,06/04/17 12:00:00 PM,88.2,50.22,,,,,
8258,06/04/17 12:15:00 PM,88.2,50.16,,,,,
8259,06/04/17 12:30:00 PM,88.2,50.20,,,,,
8260,06/04/17 12:45:00 PM,88.2,50.20,,,,,
8261,06/04/17 01:00:00 PM,88.2,50.20,,,,,
8262,06/04/17 01:15:00 PM,88.2,50.20,,,,,
8263,06/04/17 01:30:00 PM,88.2,50.16,,,,,
8264,06/04/17 01:45:00 PM,87.8,50.16,,,,,
8265,06/04/17 02:00:00 PM,88.2,50.20,,,,,
8266,06/04/17 02:15:00 PM,88.2,50.20,,,,,
8267,06/04/17 02:30:00 PM,88.2,50.16,,,,,
8268,06/04/17 02:45:00 PM,87.8,50.20,,,,,
8269,06/04/17 03:00:00 PM,87.8,50.20,,,,,
8270,06/04/17 03:15:00 PM,88.2,50.16,,,,,
8271,06/04/17 03:30:00 PM,88.2,50.22,,,,,
8272,06/04/17 03:45:00 PM,88.2,50.16,,,,,
8273,06/04/17 04:00:00 PM,88.2,50.25,,,,,
8274,06/04/17 04:15:00 PM,88.2,50.20,,,,,
8275,06/04/17 04:30:00 PM,88.2,50.20,,,,,
8276,06/04/17 04:45:00 PM,88.2,50.22,,,,,
8277,06/04/17 05:00:00 PM,88.2,50.22,,,,,
8278,06/04/17 05:15:00 PM,88.2,50.22,,,,,
8279,06/04/17 05:30:00 PM,88.2,50.20,,,,,
8280,06/04/17 05:45:00 PM,88.2,50.16,,,,,
8281,06/04/17 06:00:00 PM,87.8,50.22,,,,,
8282,06/04/17 06:15:00 PM,88.2,50.20,,,,,
8283,06/04/17 06:30:00 PM,88.2,50.20,,,,,
8284,06/04/17 06:45:00 PM,88.2,50.22,,,,,
8285,06/04/17 07:00:00 PM,88.6,50.23,,,,,
8286,06/04/17 07:15:00 PM,88.2,50.20,,,,,
8287,06/04/17 07:30:00 PM,88.2,50.22,,,,,
8288,06/04/17 07:45:00 PM,88.2,50.20,,,,,
8289,06/04/17 08:00:00 PM,88.2,50.20,,,,,
8290,06/04/17 08:15:00 PM,88.2,50.20,,,,,
8291,06/04/17 08:30:00 PM,88.2,50.16,,,,,
8292,06/04/17 08:45:00 PM,88.2,50.20,,,,,
8293,06/04/17 09:00:00 PM,88.2,50.14,,,,,
8294,06/04/17 09:15:00 PM,88.2,50.16,,,,,
8295,06/04/17 09:30:00 PM,88.2,50.20,,,,,
8296,06/04/17 09:45:00 PM,88.2,50.16,,,,,
8297,06/04/17 10:00:00 PM,88.2,50.16,,,,,
8298,06/04/17 10:15:00 PM,88.2,50.20,,,,,
8299,06/04/17 10:30:00 PM,88.2,50.20,,,,,
8300,06/04/17 10:45:00 PM,88.2,50.20,,,,,
8301,06/04/17 11:00:00 PM,88.2,50.20,,,,,
8302,06/04/17 11:15:00 PM,88.2,50.20,,,,,
8303,06/04/17 11:30:00 PM,88.2,50.16,,,,,
8304,06/04/17 11:45:00 PM,88.2,50.20,,,,,
8305,06/05/17 12:00:00 AM,88.2,50.16,,,,,
8306,06/05/17 12:15:00 AM,88.2,50.20,,,,,
8307,06/05/17 12:30:00 AM,88.2,50.16,,,,,
8308,06/05/17 12:45:00 AM,88.2,50.20,,,,,
8309,06/05/17 01:00:00 AM,87.8,50.16,,,,,
8310,06/05/17 01:15:00 AM,88.6,50.14,,,,,
8311,06/05/17 01:30:00 AM,88.2,50.16,,,,,
8312,06/05/17 01:45:00 AM,88.2,50.16,,,,,
8313,06/05/17 02:00:00 AM,88.2,50.20,,,,,
8314,06/05/17 02:15:00 AM,88.2,50.20,,,,,
8315,06/05/17 02:30:00 AM,88.2,50.20,,,,,
8316,06/05/17 02:45:00 AM,88.2,50.16,,,,,
8317,06/05/17 03:00:00 AM,88.2,50.16,,,,,
8318,06/05/17 03:15:00 AM,88.2,50.22,,,,,
8319,06/05/17 03:30:00 AM,88.2,50.20,,,,,
8320,06/05/17 03:45:00 AM,88.6,50.22,,,,,
8321,06/05/17 04:00:00 AM,88.2,50.20,,,,,
8322,06/05/17 04:15:00 AM,88.2,50.20,,,,,
8323,06/05/17 04:30:00 AM,88.2,50.16,,,,,
8324,06/05/17 04:45:00 AM,88.2,50.16,,,,,
8325,06/05/17 05:00:00 AM,88.2,50.22,,,,,
8326,06/05/17 05:15:00 AM,88.6,50.20,,,,,
8327,06/05/17 05:30:00 AM,88.2,50.16,,,,,
8328,06/05/17 05:45:00 AM,88.2,50.20,,,,,
8329,06/05/17 06:00:00 AM,88.6,50.16,,,,,
8330,06/05/17 06:15:00 AM,88.6,50.16,,,,,
8331,06/05/17 06:30:00 AM,88.6,50.16,,,,,
8332,06/05/17 06:45:00 AM,88.6,50.16,,,,,
8333,06/05/17 07:00:00 AM,88.2,50.14,,,,,
8334,06/05/17 07:15:00 AM,88.2,50.20,,,,,
8335,06/05/17 07:30:00 AM,88.6,50.16,,,,,
8336,06/05/17 07:45:00 AM,88.6,50.20,,,,,
8337,06/05/17 08:00:00 AM,88.2,50.16,,,,,
8338,06/05/17 08:15:00 AM,88.2,50.20,,,,,
8339,06/05/17 08:30:00 AM,88.6,50.20,,,,,
8340,06/05/17 08:45:00 AM,88.6,50.16,,,,,
8341,06/05/17 09:00:00 AM,88.2,50.14,,,,,
8342,06/05/17 09:15:00 AM,88.6,50.16,,,,,
8343,06/05/17 09:30:00 AM,88.6,50.20,,,,,
8344,06/05/17 09:45:00 AM,88.6,50.20,,,,,
8345,06/05/17 10:00:00 AM,88.6,50.16,,,,,
8346,06/05/17 10:15:00 AM,88.6,50.20,,,,,
8347,06/05/17 10:30:00 AM,88.6,50.20,,,,,
8348,06/05/17 10:45:00 AM,88.2,50.14,,,,,
8349,06/05/17 11:00:00 AM,88.6,50.22,,,,,
8350,06/05/17 11:15:00 AM,88.6,50.22,,,,,
8351,06/05/17 11:30:00 AM,88.6,50.16,,,,,
8352,06/05/17 11:45:00 AM,88.6,50.20,,,,,
8353,06/05/17 12:00:00 PM,88.6,50.16,,,,,
8354,06/05/17 12:15:00 PM,88.6,50.22,,,,,
8355,06/05/17 12:30:00 PM,88.6,50.22,,,,,
8356,06/05/17 12:45:00 PM,88.6,50.22,,,,,
8357,06/05/17 01:00:00 PM,88.6,50.23,,,,,
8358,06/05/17 01:15:00 PM,88.6,50.20,,,,,
8359,06/05/17 01:30:00 PM,88.6,50.22,,,,,
8360,06/05/17 01:45:00 PM,88.6,50.20,,,,,
8361,06/05/17 02:00:00 PM,88.6,50.22,,,,,
8362,06/05/17 02:15:00 PM,88.6,50.23,,,,,
8363,06/05/17 02:30:00 PM,88.6,50.22,,,,,
8364,06/05/17 02:45:00 PM,88.6,50.20,,,,,
8365,06/05/17 03:00:00 PM,88.6,50.22,,,,,
8366,06/05/17 03:15:00 PM,88.2,50.20,,,,,
8367,06/05/17 03:30:00 PM,88.6,50.23,,,,,
8368,06/05/17 03:45:00 PM,88.6,50.20,,,,,
8369,06/05/17 04:00:00 PM,88.6,50.23,,,,,
8370,06/05/17 04:15:00 PM,88.6,50.20,,,,,
8371,06/05/17 04:30:00 PM,88.6,50.23,,,,,
8372,06/05/17 04:45:00 PM,88.6,50.14,,,,,
8373,06/05/17 05:00:00 PM,88.6,50.20,,,,,
8374,06/05/17 05:15:00 PM,88.6,50.16,,,,,
8375,06/05/17 05:30:00 PM,88.6,50.22,,,,,
8376,06/05/17 05:45:00 PM,88.6,50.16,,,,,
8377,06/05/17 06:00:00 PM,88.6,50.14,,,,,
8378,06/05/17 06:15:00 PM,88.6,50.22,,,,,
8379,06/05/17 06:30:00 PM,88.6,50.22,,,,,
8380,06/05/17 06:45:00 PM,88.6,50.22,,,,,
8381,06/05/17 07:00:00 PM,88.6,50.16,,,,,
8382,06/05/17 07:15:00 PM,88.6,50.16,,,,,
8383,06/05/17 07:30:00 PM,88.6,50.22,,,,,
8384,06/05/17 07:45:00 PM,88.2,50.20,,,,,
8385,06/05/17 08:00:00 PM,88.6,50.20,,,,,
8386,06/05/17 08:15:00 PM,88.6,50.16,,,,,
8387,06/05/17 08:30:00 PM,88.6,50.16,,,,,
8388,06/05/17 08:45:00 PM,88.6,50.16,,,,,
8389,06/05/17 09:00:00 PM,88.6,50.22,,,,,
8390,06/05/17 09:15:00 PM,89.0,50.22,,,,,
8391,06/05/17 09:30:00 PM,88.6,50.20,,,,,
8392,06/05/17 09:45:00 PM,88.6,50.16,,,,,
